Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m)
0.0,0.008174164167608591,10.584000205993652,10.584000205993652,31.003953267043485,0.0,0.0,107.0,133.0,138.0,133.43099975585938
0.05,0.006782547163859772,10.747439861297607,10.66572003364563,31.00312128827088,0.00010250101331621408,0.15539029240608215,107.0,133.0,138.0,133.43099975585938
0.1,0.0,7.768655776977541,9.7000319480896,31.00301733772925,0.00010250101331621408,0.27990779280662537,107.0,133.0,138.0,133.43099975585938
0.15000000000000002,0.0,4.894776105880743,8.498717987537386,31.003228389531934,0.00010250101331621408,0.36357199400663376,107.0,133.0,138.0,133.43099975585938
0.2,0.0,0.2858883018613525,6.856152050402178,31.003352484361695,0.00010250101331621408,0.39220699667930603,107.0,133.0,138.0,133.43099975585938
0.25,0.0,1.2601333397479655,5.923482265293143,31.00329550455274,0.00010250101331621408,0.40460599958896637,107.0,133.0,138.0,133.43099975585938
0.30000000000000004,0.006561540054628785,1.81846296546511,5.337050936746281,31.003204259241862,0.00023445201804861426,0.42711300402879715,107.0,133.0,138.0,133.43099975585938
0.35000000000000003,1.1326216665010582e-05,2.0269728720120805,4.923291178654506,31.003116059084537,0.00026596104726195335,0.4544373005628586,107.0,133.0,138.0,133.43099975585938
0.4,0.0033015791345466527,1.9688721142311902,4.595022393718582,31.003050940050453,0.00029647909104824066,0.48238199949264526,107.0,133.0,138.0,133.43099975585938
0.45,0.004674708829765711,1.7295322128948023,4.308473375636204,31.003013420755863,0.0003555680741555989,0.507939800620079,107.0,133.0,138.0,133.43099975585938
0.5,0.004963068799205125,1.3871364163729119,3.38878699667413,31.002998180385756,0.0004240040434524417,0.5292419008910656,107.0,133.0,138.0,133.43099975585938
0.55,0.004686480548509855,1.00696340226384,2.4147393507707533,31.002996318196494,0.0004912570584565401,0.5454073902219534,107.0,133.0,138.0,133.43099975585938
0.6000000000000001,0.004145364563003002,0.6386228197041549,1.701736055043415,31.00299978743126,0.0005521780694834888,0.5563361998647451,107.0,133.0,138.0,133.43099975585938
0.65,0.0035216247382345387,0.31574798285862116,1.2438332427412029,31.00300340325796,0.0006047440692782402,0.5624877996742725,107.0,133.0,138.0,133.43099975585938
0.7000000000000001,0.0010410552891575334,0.05750502296999003,1.2209949148520667,31.003004973320653,0.0006211860454641283,0.5646666008979082,107.0,133.0,138.0,133.43099975585938
0.75,0.001639958521423524,0.1299309308164235,1.1079746739589125,31.003004339107225,0.0006412891088984907,0.5654952004551888,107.0,133.0,138.0,133.43099975585938
0.8,0.0018032257839475062,0.24808918695718288,0.9509372961081196,31.003002360533536,0.000665784056764096,0.568350100889802,107.0,133.0,138.0,133.43099975585938
0.8500000000000001,0.0017303112979023306,0.30600271060670414,0.7788402799675821,31.003000049057714,0.0006904240581206977,0.5723385009914637,107.0,133.0,138.0,133.43099975585938
0.9,0.0015433921377548921,0.3157817409178542,0.6135312426362485,31.002998110370207,0.0007130040903575718,0.5767195010557771,107.0,133.0,138.0,133.43099975585938
0.9500000000000001,0.0013208005208206902,0.29079330967743583,0.46965735231451183,31.00299683616046,0.0007326140184886754,0.5809338316321373,107.0,133.0,138.0,133.43099975585938
1.0,0.00109636219070939,0.24392817479563297,0.35533652815678396,31.002996197388985,0.0007491340511478484,0.5846057115122676,107.0,133.0,138.0,133.43099975585938
1.05,0.0008869537320427367,0.18643326681000105,0.27328351461140005,31.0029960026199,0.0007626740843988955,0.5875265013892204,107.0,133.0,138.0,133.43099975585938
1.1,0.00013353912073591368,0.12728371636238092,0.2221496042772227,31.002996034032673,0.0007698840345256031,0.589625466382131,107.0,133.0,138.0,133.43099975585938
1.1500000000000001,0.00030731191796490407,0.07294128045944871,0.1978689340373054,31.002996126106822,0.0007733540260232985,0.5909359713550657,107.0,133.0,138.0,133.43099975585938
1.2000000000000002,0.00037164255203999514,0.02744673598714945,0.19486310533902138,31.002996190003056,0.0007782340398989618,0.591561081353575,107.0,133.0,138.0,133.43099975585938
1.25,0.00037391044234619714,0.0072446889797028145,0.1825944811553493,31.002996199747212,0.0007834240677766502,0.5916421413421631,107.0,133.0,138.0,133.43099975585938
1.3,0.0003401643907042792,0.030858026959082623,0.1608713651555393,31.002996166486977,0.0007883840589784086,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.35,0.0002959834154225847,0.0,0.13027109409486887,31.002996166946357,0.0007927740807645023,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.4000000000000001,0.0002453137815361933,0.0,0.09869292000308344,31.00299616732979,0.0007964340620674193,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.4500000000000002,0.00020223114763165986,0.0,0.06961358903533985,31.00299616764964,0.0007994840270839632,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.5,0.00016165443197001725,0.0,0.04522077155577656,31.002996167909963,0.0008019640226848423,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.55,5.293542487694136e-05,0.0,0.02657744487477646,31.002996167909963,0.0008019640226848423,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.6,7.342962185700642e-05,0.0,0.01384907323853836,31.002996168058054,0.0008033740450628102,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.6500000000000001,7.789243096972049e-05,0.0,0.006554945192593489,31.002996168174693,0.00080448406515643,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.7000000000000002,7.267439141963878e-05,0.0,0.003810271593878544,31.00299616828295,0.0008055141079239547,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.75,6.642652460647482e-05,0.0,0.0030858026959082623,31.00299616828295,0.0008055141079239547,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.8,5.6299559441132814e-05,0.0,0.0,31.002996168466954,0.0008072640630416572,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.85,4.733968192487738e-05,0.0,0.0,31.002996168466954,0.0008072640630416572,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.9000000000000001,3.638849401410129e-05,0.0,0.0,31.002996168603698,0.0008085640729404986,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
1.9500000000000002,7.416984704579088e-06,0.0,0.0,31.002996168603698,0.0008085640729404986,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
2.0,1.2427057725436942e-05,0.0,0.0,31.002996168603698,0.0008085640729404986,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
2.0500000000000003,1.4589872272117468e-05,0.0,0.0,31.002996168603698,0.0008085640729404986,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
2.1,1.2255429666626499e-05,0.0,0.0,31.002996168603698,0.0008085640729404986,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
2.15,1.3491274258291035e-05,0.0,0.0,31.002996168712095,0.0008095941157080233,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
2.2,1.3010648394356609e-05,0.0,0.0,31.002996168712095,0.0008095941157080233,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
2.25,8.479464879718984e-06,0.0,0.0,31.002996168712095,0.0008095941157080233,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
2.3000000000000003,7.586771314692948e-06,0.0,0.0,31.002996168712095,0.0008095941157080233,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
2.35,0.0,0.0,0.0,31.002996168712095,0.0008095941157080233,0.5919509413652122,107.0,133.0,138.0,133.43099975585938
2.4000000000000004,0.6008926291603388,0.0,0.0,31.000997453846825,0.00280952491282168,0.5919509413652122,107.00199890136719,133.0,138.0,133.43099975585938
2.45,1.4681443700784185,0.016661946835240662,0.001666194683524066,30.98398675458711,0.019841023570098357,0.5922518413281068,107.01899719238281,133.00100708007812,138.0,133.43099975585938
2.5,2.216365600529366,0.021418697599406532,0.003808064443464719,30.956975125233676,0.046862796859806835,0.5924466613214463,107.0459976196289,133.0019989013672,138.0,133.43099975585938
2.5500000000000003,0.8387275618912744,0.020051383934264283,0.0058132028368911475,30.933974695296087,0.06986553293006934,0.5926472013816237,107.06900024414062,133.0019989013672,138.0,133.43099975585938
2.6,1.3102746273400343,0.01898244825271797,0.007711447662162944,30.917963433805568,0.08589680684716175,0.5928657413460314,107.08499908447266,133.0030059814453,138.0,133.43099975585938
2.6500000000000004,1.4475146482688184,0.018168577325367984,0.009528305394699742,30.897947346953828,0.1059257045357895,0.5931107203359716,107.1050033569336,133.00399780273438,138.0,133.43099975585938
2.7,1.6090177655459663,0.017639228959356594,0.011292228290635403,30.87493299884278,0.12794430975073137,0.5941550250831101,107.12699890136719,133.0050048828125,137.99899291992188,133.43099975585938
2.75,1.8307272035522177,0.017333304392482318,0.013025558729883636,30.85091952106211,0.15196687226316474,0.5944651600988623,107.1510009765625,133.00599670410156,137.99899291992188,133.43099975585938
2.8000000000000003,2.015248234588333,0.01713646452526538,0.014739205182410172,30.823907781137866,0.17898607447012913,0.5948075288001023,107.1780014038086,133.0070037841797,137.99899291992188,133.43099975585938
2.85,2.021404832464145,0.016901807711137973,0.01642938595352397,30.794905183573018,0.20700351801172306,0.595866486544533,107.20600128173828,133.00799560546875,137.9980010986328,133.43099975585938
2.9000000000000004,2.075077746450421,0.6214534745577343,0.0785747334092974,30.77587474623937,0.23607168544128287,0.605861861354066,107.23500061035156,133.00999450683594,138.00799560546875,133.43099975585938
2.95,2.1407543363038015,1.1880649028315646,0.1957150290089298,30.762869338158637,0.2650885312022811,0.6218684245556502,107.26399993896484,133.01100158691406,138.0240020751953,133.43099975585938
3.0,2.269556821337531,0.7971433980905703,0.27328749905804617,30.745859100961034,0.29510372066144575,0.6348694128388985,107.29399871826172,133.01199340820312,138.03700256347656,133.43099975585938
3.0500000000000003,2.352716047759261,1.5004277959294225,0.42132514025756207,30.733839415785237,0.32716473986356814,0.6548743732196055,107.32599639892578,133.01400756835938,138.0570068359375,133.43099975585938
3.1,2.528707222448,1.1237880195439285,0.5318056973866832,30.715822256615926,0.3621824506759307,0.6718731202539898,107.36100006103516,133.01499938964844,138.07400512695312,133.43099975585938
3.1500000000000004,2.6740701836867857,1.837128847928843,0.7137017244470305,30.7047870357712,0.3982410139702047,0.6968672680181269,107.39700317382812,133.01699829101562,138.0989990234375,133.43099975585938
3.2,2.8724427637778307,1.472445417197375,0.8591823432708324,30.6877710181453,0.4372860610850837,0.7188704759800584,107.43599700927734,133.0189971923828,138.12100219726562,133.43099975585938
3.25,3.0243541138769627,2.1979685219227125,1.0772458650238554,30.67573665161796,0.47833513908096287,0.7478621810054004,107.47699737548828,133.02099609375,138.14999389648438,133.43099975585938
3.3000000000000003,3.185594725029033,1.8450860943282625,1.260040828004155,30.660711935974984,0.5213808541741454,0.7758620989544525,107.5199966430664,133.0229949951172,138.17799377441406,133.43099975585938
3.35,3.2725844646279474,2.580439170852672,1.5163945643183083,30.649692407042583,0.5664310223778736,0.8098739765429688,107.56500244140625,133.02499389648438,138.21200561523438,133.43099975585938
3.4000000000000004,3.3884462278832865,2.2330692950096274,1.6775561463634978,30.63565400541674,0.6125267590843014,0.8418717978513216,107.61100006103516,133.0279998779297,138.24400329589844,133.43099975585938
3.45,3.4762043756148224,2.9707209991093158,1.855821755991273,30.627625225814274,0.6605648873301936,0.8818651575582316,107.65899658203125,133.02999877929688,138.28399658203125,133.43099975585938
3.5,3.5985540939849345,2.627659144710845,2.0388733306533,30.61659298655625,0.7096606003356309,0.9198749436742891,107.70800018310547,133.0330047607422,138.32200622558594,133.43099975585938
3.5500000000000003,3.7114390850756083,3.3709648338785683,2.225927034448215,30.61056323566358,0.7607022598089679,0.9648731708685556,107.75900268554688,133.03500366210938,138.36700439453125,133.43099975585938
3.6,3.8781502236191012,3.032884931532424,2.4168367256470646,30.601522747986564,0.813780358386961,1.0088643541322992,107.81199645996094,133.03799438476562,138.41099548339844,133.43099975585938
3.6500000000000004,4.031792537547673,3.7801488509119845,2.6111387259453784,30.597494441179197,0.8688627476890951,1.0598745148926842,107.86699676513672,133.04100036621094,138.46200561523438,133.43099975585938
3.7,4.193270718332721,3.4463277607106617,2.8085269602967076,30.58944605064475,0.9259487842420042,1.1088705392808682,107.92400360107422,133.04400634765625,138.51100158691406,133.43099975585938
3.75,4.300902368740256,4.196055228327011,3.0083356309371374,30.587401987905658,0.9850226467925128,1.165862127518769,107.98300170898438,133.0469970703125,138.5679931640625,133.43099975585938
3.8000000000000003,4.424179975439776,3.8643869190883806,3.210265713413149,30.58136344725836,1.0461505256041397,1.2208700902844087,108.04399871826172,133.05099487304688,138.6230010986328,133.43099975585938
3.85,4.533168818307823,4.617146103284913,3.413936406656373,30.5823256173374,1.1082274379642576,1.2838736341683652,108.10600280761719,133.0540008544922,138.68600463867188,133.43099975585938
3.9000000000000004,4.634562102822201,4.289258300501426,3.619555307205553,30.57928313935935,1.1723475504341088,1.3448713449945493,108.16999816894531,133.05799865722656,138.7469940185547,133.4320068359375
3.95,4.702948904708679,5.042809592943063,3.8267641665889274,30.582252281810252,1.2374194630216098,1.4128797693185637,108.23500061035156,133.06100463867188,138.81500244140625,133.4320068359375
4.0,4.7837737444149635,4.714129606577871,4.03541121277563,30.584202802045613,1.3025447316379513,1.4798811241104182,108.30000305175781,133.06500244140625,138.8820037841797,133.4320068359375
4.05,4.866563828867951,5.468293470985598,4.2451440764863335,30.592157761649645,1.3696576278558086,1.55487807305455,108.36699676513672,133.06900024414062,138.95700073242188,133.4320068359375
4.1000000000000005,4.981298020105032,5.142745452840218,4.456130128617112,30.59610811243578,1.4387735919682156,1.6278761295216264,108.43599700927734,133.072998046875,139.02999877929688,133.4320068359375
4.15,5.09930312742425,5.898781383809994,4.667993381906913,30.606062927265103,1.5088873549360573,1.70787796103266,108.50599670410156,133.07699584960938,139.11000061035156,133.4320068359375
4.2,5.213945013882303,5.581657203515889,4.881526326187436,30.613992736962366,1.5800702948524417,1.7868727200960413,108.5770034790039,133.08200073242188,139.18899536132812,133.4320068359375
4.25,5.334348986949837,6.3337329755847795,5.095294100913213,30.62695457876746,1.6541757067936103,1.873878335574941,108.6510009765625,133.08599853515625,139.2760009765625,133.4320068359375
4.3,5.4545931209281635,6.022116971901378,5.311067106194512,30.636892332698203,1.7293394690038164,1.958869797282815,108.72599792480469,133.09100341796875,139.36099243164062,133.4320068359375
4.3500000000000005,5.558803888805769,6.769693122483953,5.526321808114417,30.652853597896993,1.8054485668344133,2.0508802954236414,108.802001953125,133.09500122070312,139.4530029296875,133.4320068359375
4.4,5.658351250180824,6.464304988328521,5.7438264768971266,30.66679809980429,1.883604281406217,2.1428755399345847,108.87999725341797,133.10000610351562,139.5449981689453,133.4320068359375
4.45,5.760124142450405,7.20910928067037,5.960456445669857,30.685748229599255,1.9627640720576656,2.24088274209676,108.95899963378906,133.10499572753906,139.64300537109375,133.4320068359375
4.5,5.87924120388743,6.907032918989462,6.179746776911016,30.70268502866236,2.0439198265993155,2.3388746896215715,109.04000091552734,133.11000061035156,139.74099731445312,133.4320068359375
4.55,6.004236102275845,7.643233146076348,6.397240744420091,30.72462731879578,2.127070769344333,2.4438704171621923,109.12300109863281,133.11500549316406,139.8459930419922,133.4320068359375
4.6000000000000005,6.119192889392921,7.346161138805942,6.617582313016664,30.743587715179153,2.2112184660755503,2.546882505476123,109.20700073242188,133.1199951171875,139.94900512695312,133.4320068359375
4.65,6.229913044394028,8.075485064954355,6.8352526811311,30.769519349182723,2.2964298976868474,2.6578749371470605,109.29199981689453,133.12600708007812,140.05999755859375,133.4320068359375
4.7,6.340871696578783,7.790220781684501,7.0561090389479615,30.79048048046089,2.3845686813645495,2.7668837288924353,109.37999725341797,133.13099670410156,140.16900634765625,133.4320068359375
4.75,6.454558637046287,8.514468700043407,7.274182611393823,30.818405775840823,2.4737749840546837,2.883872864722675,109.46900177001953,133.13699340820312,140.28599548339844,133.4320068359375
4.800000000000001,6.571549924338044,8.23798918588477,7.495769832792162,30.844348646372403,2.5639719049426617,2.9998701813149222,109.55899810791016,133.14300537109375,140.40199279785156,133.4320068359375
4.8500000000000005,6.691377660730795,8.956980846606422,7.71449860520441,30.875289968525625,2.6561699977218933,3.122871280104901,109.6510009765625,133.1490020751953,140.52499389648438,133.4320068359375
4.9,6.813137032954073,8.689141046783748,7.936982211049933,30.90324196608141,2.750362849094118,3.244880559181108,109.74500274658203,133.15499877929688,140.64700317382812,133.4320068359375
4.95,6.949959862974151,9.397189305449624,8.155790213527858,30.93720040462247,2.845545530856132,3.3738821749703103,109.83999633789062,133.16099548339844,140.7760009765625,133.43299865722656
5.0,7.088717782556203,9.136548980684736,8.378741819697385,30.968137587577143,2.943736953761238,3.502879979131161,109.93800354003906,133.16700744628906,140.90499877929688,133.43299865722656
5.050000000000001,7.2112897752066285,9.83883715010966,8.598302220100717,31.00407257623439,3.0429823377242133,3.6378744862372265,110.03700256347656,133.1739959716797,141.0399932861328,133.43299865722656
5.1000000000000005,7.325901489012191,9.58827677943573,8.822513784163695,31.037026723966395,3.1441581317771687,3.771877172998405,110.13800048828125,133.17999267578125,141.1739959716797,133.43299865722656
5.15,7.452610650883699,10.285488928016564,9.043514170469916,31.07597066224073,3.2473928120025772,3.9138754643264844,110.24099731445312,133.18699645996094,141.3159942626953,133.43299865722656
5.2,7.598602956949123,10.045621342602551,9.269054226561721,31.11291747917989,3.3516322745852865,4.054881935083868,110.34500122070312,133.19400024414062,141.45700073242188,133.43299865722656
5.25,7.752257223231312,10.734913039628594,9.49109866052024,31.153863581328913,3.4588024379553546,4.20287693055394,110.4520034790039,133.1999969482422,141.60499572753906,133.43299865722656
5.300000000000001,7.887271231216617,10.50145271358233,9.717445013289996,31.19281288618818,3.5670921009738326,4.349880105275804,110.55999755859375,133.20799255371094,141.7519989013672,133.43299865722656
5.3500000000000005,8.009990865131346,11.180017294077384,9.939748658037093,31.235768999371192,3.6783129019975997,4.503887063675738,110.6709976196289,133.21499633789062,141.906005859375,133.43299865722656
5.4,8.126729812341408,10.951165216177476,10.165951074976466,31.276720335602924,3.790531187579368,4.656886942370426,110.78299713134766,133.2220001220703,142.0590057373047,133.43299865722656
5.45,8.243118093701563,11.619576886860933,10.388189833117597,31.323654684370553,3.9037546074423943,4.816875346108377,110.89600372314453,133.22900390625,142.218994140625,133.43299865722656
5.5,8.375569665777304,11.396917492069882,10.61422668425611,31.3686148609314,4.018964625102353,4.976879008884775,111.01100158691406,133.23599243164062,142.37899780273438,133.43299865722656
5.550000000000001,8.517842803176926,12.055897230474168,10.835932692292563,31.4165688529239,4.137232460523893,5.1428793755301685,111.12899780273438,133.24400329589844,142.5449981689453,133.43299865722656
5.6000000000000005,8.648836070781027,11.8410132371719,11.061206338066178,31.463523783522714,4.256441677618793,5.308879742331465,111.24800109863281,133.25100708007812,142.71099853515625,133.43299865722656
5.65,8.77439035705911,12.492972884746026,11.281954733739123,31.514472645523536,4.377707754697659,5.480876813088065,111.36900329589844,133.25900268554688,142.88299560546875,133.43299865722656
5.7,8.897969621309413,12.28600934653147,11.505993534132015,31.563432437385536,4.500960840591543,5.652873883927231,111.49199676513672,133.26699829101562,143.05499267578125,133.43299865722656
5.75,9.009513054248186,12.9297610066681,11.725478330835966,31.61740417921934,4.625159025953004,5.830882917577705,111.61599731445312,133.2740020751953,143.23300170898438,133.43299865722656
5.800000000000001,9.120777303238143,12.728736951381375,11.948206754615871,31.669363531751838,4.75141191244886,6.008879541443534,111.74199676513672,133.28199768066406,143.41099548339844,133.4340057373047
5.8500000000000005,9.238546966306682,13.362660998265726,12.166471125034706,31.727316592396303,4.8786698734236635,6.193877100494749,111.86900329589844,133.2899932861328,143.5959930419922,133.4340057373047
5.9,9.377897248205,13.167577284359322,12.388112331852891,31.78228867204625,5.007916177304914,6.3778828382118755,111.99800109863281,133.29800415039062,143.77999877929688,133.4340057373047
5.95,9.542467043346614,13.791673717938751,12.605322014960672,31.840265344845697,5.140097206343015,6.567885280079431,112.12999725341797,133.30499267578125,143.97000122070312,133.4340057373047
6.0,9.699365410621327,13.604761085879433,12.826106374341629,31.89723268959573,5.273341473412478,6.757887721863366,112.26300048828125,133.31300354003906,144.16000366210938,133.4340057373047
6.050000000000001,9.810010652278908,14.223169519982113,13.042833603292422,31.95819235815543,5.409577890908487,6.954878689112606,112.39900207519531,133.3209991455078,144.35699462890625,133.4340057373047
6.1000000000000005,9.881619467751332,14.044249441509505,13.263157223726182,32.01816232061619,5.545814308329435,7.1508778349548665,112.53500366210938,133.32899475097656,144.55299377441406,133.4340057373047
6.15,9.940090713680489,14.657400746464953,13.479600009898075,32.083146821730836,5.684039500442536,7.353880765120304,112.6729965209961,133.33700561523438,144.75599670410156,133.4340057373047
6.2,9.991450734300454,14.491081473097422,13.700107222554669,32.1471215633666,5.82221683447076,7.555876615032469,112.81099700927734,133.343994140625,144.95799255371094,133.4340057373047
6.25,10.037217819684873,15.092857636267993,13.916416885514659,32.21711485676415,5.961447430330409,7.764891508056313,112.94999694824219,133.3520050048828,145.16700744628906,133.4340057373047
6.300000000000001,10.086407525122896,14.941478054317288,14.137690995808251,32.285090771493806,6.101674962303435,7.972886426818746,113.08999633789062,133.36000061035156,145.375,133.43499755859375
6.3500000000000005,10.148645802122184,15.530904896600184,14.354515385641696,32.360064414098076,6.241857057483083,8.187882765082113,113.2300033569336,133.36700439453125,145.58999633789062,133.43499755859375
6.4,10.218920073678191,15.393205011198472,14.57707815832561,32.43404597247162,6.383082421638434,8.40287910326917,113.37100219726562,133.375,145.80499267578125,133.43499755859375
6.45,10.285011606481667,15.968018318723434,14.79471261840408,32.51103714903465,6.526251578778284,8.622880324288209,113.51399993896484,133.3820037841797,146.02499389648438,133.43499755859375
6.5,10.329691959135452,15.842629986964223,15.018499508512559,32.58903696825425,6.669420735704817,8.843888625346201,113.65699768066406,133.38900756835938,146.24600219726562,133.43499755859375
6.550000000000001,10.351777875719598,16.40160238201417,15.236342794715762,32.67302742884091,6.812596768165554,9.070893630515261,113.80000305175781,133.39599609375,146.47300720214844,133.43499755859375
6.6000000000000005,10.360141218581228,16.291873001293528,15.461105150694166,32.757019412644766,6.956764189596959,9.298890456922964,113.94400024414062,133.4029998779297,146.7010040283203,133.43499755859375
6.65,10.354857351913882,16.836121999570345,15.678977276004705,32.84701726088199,7.099933350048796,9.53189216618622,114.08699798583984,133.41000366210938,146.9340057373047,133.43499755859375
6.7,10.340110977651632,16.739677492870594,15.903836877982025,32.93600955204513,7.2441083944659646,9.764893875365487,114.23100280761719,133.41700744628906,147.16700744628906,133.43499755859375
6.75,10.322317691728824,17.265313247708914,16.121082439126116,33.03200748739752,7.387231825307767,10.003892288723309,114.3740005493164,133.42300415039062,147.406005859375,133.43499755859375
6.800000000000001,10.30468601527723,17.183954342932285,16.345330067987614,33.12800652696295,7.530400241177528,10.24289282374676,114.51699829101562,133.42999267578125,147.64500427246094,133.43600463867188
6.8500000000000005,10.28483804630325,17.691481538864785,16.561387732214076,33.22999572756068,7.673531933247177,10.487887941203223,114.66000366210938,133.43600463867188,147.88999938964844,133.43600463867188
6.9,10.260359423443637,17.624016906534337,16.784468921747663,33.33300072257939,7.816655361582074,10.733890138588418,114.8030014038086,133.44200134277344,148.13600158691406,133.43600463867188
6.95,10.230963888036351,17.7109964577673,16.95876673565205,33.43999696275768,7.958780222430577,10.982883074563253,114.94499969482422,133.447998046875,148.38499450683594,133.43600463867188
7.0,10.19629092552234,18.56833315533416,17.231337052489042,33.55600457855487,8.09990652853783,11.239886876028566,115.08599853515625,133.45399475097656,148.64199829101562,133.43600463867188
7.050000000000001,10.156198223269167,18.082261883150313,17.399403002602657,33.66700767009108,8.240994169961303,11.491885778552936,115.22699737548828,133.45899963378906,148.8939971923828,133.43600463867188
