Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m)
0.0,0.1525933211318954,1.764000034547438,1.764000034547438,36.19207574871996,0.0,0.0,106.81500244140624,133.0,143.0,133.43299865722656,0.04238703364774872,0.4900000095965106,,,,,0.0
0.05,0.0726058773969433,1.7640771073302253,1.7640385709388315,36.193843641467886,0.0020037215097159,0.0147000551223754,106.81300354003906,133.0,143.0,133.43299865722656,0.020168299276928692,0.49002141870284033,-0.4443746874164005,0.0004281821265950114,,,0.0
0.1,0.091781736741773,1.7646235517744682,1.7642335645507103,36.19462414096447,0.002267431550315,0.0294345072161949,106.81300354003906,133.0,143.00100708007812,133.43299865722656,0.025494926872714724,0.49017320882624116,0.10653255191572064,0.003035802468016602,,,0.0
0.15,0.3988213952173431,1.7664852566018612,1.764796487563498,36.19239739410014,0.0052796677166164,0.0441679242567439,106.81600189208984,133.0,143.0019989013672,133.43299865722656,0.11078372089370642,0.49069034905607256,1.7057758804198342,0.010342804596628065,,,0.0
0.2,1.0626604337849708,1.7706056779017325,1.765958325631145,36.18217232236179,0.0173239955454641,0.0590032023093133,106.8280029296875,133.00100708007812,143.00399780273438,133.43299865722656,0.29518345382915856,0.491834910528259,3.6879946587090418,0.022891229443728893,,,0.0
0.25,1.5110575955678538,1.7778085394979557,1.7679333612756134,36.16697727368311,0.035322044114093,0.0740073948124394,106.84600067138672,133.00100708007812,143.0070037841797,133.43299865722656,0.4197382209910705,0.4938357054160988,2.4910953432382392,0.04001589775679549,,,0.007639328874417886
0.3,1.992044591409429,1.788971400796671,1.7709387954929074,36.14576553623464,0.0603433815335949,0.0892413140364697,106.87100219726562,133.0019989013672,143.01100158691406,133.43299865722656,0.5533457198359525,0.4969365002212975,2.6721499768976402,0.06201589610397408,,,0.07188813918599225
0.35,0.6588650484659679,1.804542552957248,1.77513926517595,36.13355681682973,0.0783735150518077,0.1051174070162617,106.88899993896484,133.0030059814453,143.01699829101562,133.43299865722656,0.18301806901832443,0.5012618202659023,-7.4065530163525635,0.08650640089209573,,,0.0
0.4,0.0085652008123948,1.8252154656035344,1.7807032874456814,36.13935685700772,0.079123636770546,0.1209934999960536,106.88899993896484,133.0030059814453,143.0229949951172,133.43299865722656,0.002379222447887444,0.5070042960009817,-3.6127769314087366,0.11484951470158923,,,0.0
0.45,0.3978852840065951,1.851582470300112,1.7877912057311245,36.145182368622585,0.08117374044352,0.1377345816331045,106.89099884033205,133.0030059814453,143.031005859375,133.43299865722656,0.11052369000183197,0.5143284639722533,2.162889351078891,0.14648335942543114,-0.8140301370763717,,0.0
0.5,0.3734729778907183,1.8842893356866628,1.799820135845047,36.147988001202975,0.0871841228622321,0.1549643148854896,106.89700317382812,133.0030059814453,143.0399932861328,133.43299865722656,0.10374249385853286,0.5234137043574063,-0.13562392286598227,0.18170480770306033,-0.3874617531753912,,0.0
0.55,0.3940467746894879,1.9234605595368783,1.8157584810657124,36.15282243743634,0.0931834172912467,0.1733244856257588,106.90299987792967,133.0030059814453,143.05099487304688,133.43299865722656,0.10945743741374664,0.5342945998713551,0.11429887110427546,0.21761791027897529,-0.05780998229915156,,0.0
0.6000000000000001,0.3226723163982351,1.9687403813596571,1.8361701640242312,36.159657750783886,0.0982804996224715,0.1923060016650681,106.90799713134766,133.00399780273438,143.06300354003906,133.43299865722656,0.08963119899950976,0.5468723281554603,-0.3965247682847372,0.25155456568210366,0.04849416818083768,,0.0
0.65,0.6383599716786974,2.0210576965409066,1.861627408018136,36.16648930245462,0.105284407227307,0.2126006954378936,106.91500091552734,133.00399780273438,143.07699584960938,133.43299865722656,0.1773222143551937,0.5614049157058074,1.7538203071136813,0.29065175100694324,-0.06359291859196012,,0.0
