Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m)
0.0,9.747370604515073,1.764000034431057,1.764000034431057,30.18947491112429,0.0,0.0,107.81900024414062,132.99400329589844,138.0,133.43099975585938,2.7076029456986315,0.49000000956418244,,,,,3.590939725211717
0.05,9.576910189163364,1.764044938418152,1.7640224864246044,30.055236237430822,0.1340026873038999,0.0147000551223754,107.9530029296875,132.99400329589844,138.0,133.43099975585938,2.6602528303231567,0.4900124828939311,-0.9470023075094947,0.00024946659497371293,,,3.463756655151204
0.1,9.296591978225408,1.7644530493999615,1.7641660074163903,29.92497029837336,0.2650335452479879,0.0294345072161949,108.08399963378906,132.9969940185547,138.00100708007812,133.43099975585938,2.5823866606181687,0.49012584705554485,-1.557323394099761,0.0022672832322745418,,,3.2594517571399257
0.15,8.916452021334226,1.765782156285813,1.764570044633746,29.79966022194737,0.3911324203441282,0.0441679242567439,108.20999908447266,133.0019989013672,138.0019989013672,133.43099975585938,2.4767922281483963,0.4904950434127258,-2.1118886493954485,0.007383927143619353,,,2.9920093259602942
0.2,8.561046971246387,1.7689915529406526,1.765454346295127,29.68135743817559,0.5112395863374088,0.0590032023093133,108.33000183105467,133.0070037841797,138.00399780273438,133.43099975585938,2.3780686031239964,0.4913865424835146,-1.9744725004879975,0.017829981415775624,,,2.7518753664103377
0.25,8.265634742669633,1.7751265835698526,1.7670663858409148,29.56706540690269,0.6273442549224955,0.0738384803618827,108.4459991455078,133.01199340820312,138.00599670410156,133.43099975585938,2.296009650741565,0.4930907176582924,-1.6411790476486314,0.03408350349555556,,,2.559377025503761
0.3,8.066159657007386,1.7849295478259612,1.7696182661244928,29.457775980300035,0.7404540465903922,0.089072399585913,108.55899810791016,133.01699829101562,138.00999450683594,133.43099975585938,2.2405999047242737,0.4958137632849892,-1.1081949203458221,0.054460912533936826,,,2.4326824037137196
0.35,7.968531029421567,1.7991871792725638,1.7733143802680018,29.351499028416864,0.8515668903836193,0.1046010415158488,108.66999816894533,133.02200317382812,138.01499938964844,133.43099975585938,2.213480841505991,0.499774216464601,-0.542381264365659,0.07920906359223602,,,2.3709185903924443
0.4,7.961844464726186,1.818350760817903,1.778318422551324,29.247206540124555,0.9617308388491506,0.1204771344956407,108.77999877929688,133.0279998779297,138.02099609375,133.43099975585938,2.2116234624239404,0.5050974335605286,-0.03714758164100825,0.10646434191855171,,,2.365022277567066
0.45,8.018950976395331,1.8432603853325105,1.7848126188294426,29.143936032630343,1.0728928024326274,0.1372182161326916,108.89099884033205,133.03399658203125,138.0290069580078,133.43099975585938,2.2274863823320366,0.5120167737034751,0.31725839816192375,0.1383868028589297,-0.03918386625533654,,2.3979167056507573
0.5,8.095343805566534,1.874432307565581,1.795855846142895,29.039658201313856,1.1850528149907849,0.1539520015691434,109.00299835205078,133.0399932861328,138.03700256347656,133.43099975585938,2.2487066126573705,0.5206756409904392,0.42440460650667877,0.1731773457392816,0.09024225021276208,,2.442471420422872
0.55,8.15271962218183,1.9116838376851204,1.810619736069592,28.93739313413034,1.2982116869977016,0.1723121723094126,109.11599731445312,133.04600524902344,138.04800415039062,133.43099975585938,2.264644339494953,0.5310232882458668,0.31875453675165283,0.20695294510855147,0.10051572621797354,,2.474842036662438
0.6000000000000001,8.1636105957774,1.95505759777452,1.829680190907048,28.835134776099792,1.411369732952586,0.1906731304230017,109.22899627685548,133.052001953125,138.0590057373047,133.43099975585938,2.2676696099381664,0.5430715549373666,0.0605054088642642,0.2409653338299964,0.027859224468862805,,2.477390164544404
0.65,8.130262159341456,2.0050827193854475,1.8536102472170115,28.735865374994766,1.524535365101623,0.2109678241958272,109.34200286865234,133.05799865722656,138.072998046875,133.43099975585938,2.2584061553726267,0.5569674220515132,-0.18526909131079375,0.27791734228293213,-0.07550406437130928,,2.4513127572143265
0.7000000000000001,8.07315424114425,2.060964743442718,1.8828075662672177,28.63761174952601,1.636753669597358,0.231273062824141,109.4540023803711,133.06500244140625,138.08700561523438,133.43099975585938,2.2425428447622915,0.5724902065118661,-0.31726621220670354,0.3104556892070584,-0.1610790055346459,,2.409736945469467
0.75,8.00960639844785,2.1231251517481105,1.917607423085044,28.542368148628437,1.7489136107339474,0.253745974644223,109.56600189208984,133.0709991455078,138.10400390625,133.43099975585938,2.224890666235514,0.5897569865966973,-0.3530435705355477,0.34533560169662403,-0.19861587806919956,,2.363582251936887
0.8,7.957124909063627,2.1911703526733954,1.9582315035697868,28.450109310464704,1.8591369639159303,0.2769781508005061,109.6760025024414,133.0780029296875,138.1219940185547,133.43099975585938,2.2103124747398963,0.6086584312981654,-0.29156382991235547,0.3780288940293627,-0.18052542392873827,,2.323673880948101
0.8500000000000001,7.927338841366128,2.2641476528343456,2.004727550925965,28.35987200732137,1.969360316290167,0.3018027511983519,109.78600311279295,133.0850067138672,138.14199829101562,133.43099975585938,2.2020385670461464,0.628929903565096,-0.16547815387499817,0.4054294453386117,-0.11770242767929595,,2.2970410613139483
0.9,7.924407050951217,2.3437600156900533,2.057268476413181,28.27064636358856,2.079524262218068,0.3274333153938606,109.89600372314452,133.09100341796875,138.16299438476562,133.43099975585938,2.2012241808197825,0.6510444488027926,-0.016287724527277468,0.4422909047539309,-0.031214355218236005,,2.285811104035523
0.95,7.945306138341706,2.428879528943875,2.115830390774317,28.18343796365216,2.189740002684428,0.3547382902711865,110.00599670410156,133.09800720214844,138.18600463867188,133.43099975585938,2.207029482872696,0.6746887580399653,0.11610604105826831,0.47288618474345573,0.05648045885277086,,2.2881696546919015
1.0,7.982785487691294,2.5184169709930644,2.180228857117065,28.0982136322568,2.299962391121198,0.3837345784766268,110.11599731445312,133.10499572753906,138.21099853515625,133.43099975585938,2.217440413247582,0.6995602697202956,0.2082186074977164,0.49743023360660565,0.1285478077286984,,2.2998286836545874
1.05,8.023927620896485,2.6135299842869038,2.2504134717772435,28.014011884029767,2.4111831991862704,0.4144839828271733,110.22699737548828,133.11199951171875,138.23800659179688,133.43099975585938,2.228868783582357,0.7259805511908066,0.2285674066955055,0.5284056294102197,0.17736721693632818,,2.3127041778786768
1.1,8.064829092655689,2.712767312984657,2.326184443298257,27.93080242247266,2.5234014921196,0.4469894908791633,110.33899688720705,133.11900329589844,138.26699829101562,133.43099975585938,2.240230303515469,0.7535464758290713,0.2272303986622413,0.5513184927652932,0.20395201932340418,,2.324519936590065
1.15,8.106679468539769,2.816186065873029,2.407294777947015,27.848608205181645,2.6356197843638656,0.4803963324781254,110.45099639892578,133.12600708007812,138.2969970703125,133.43099975585938,2.2518554079277133,0.7822739071869524,0.23250208824488444,0.5745486271576248,0.21449192977367681,,2.335946944633986
1.2000000000000002,8.14601345792237,2.92296329171035,2.4934946327737784,27.767414218393263,2.7488422665319714,0.5156091346401321,110.56400299072266,133.13299560546875,138.32899475097656,133.43099975585938,2.262781516089547,0.8119342476973194,0.2185221632366729,0.5932068102073353,0.21671050037655332,,2.344870916949163
1.25,8.182395805184528,3.0329850506607854,2.5844806226650454,27.68923127770621,2.862124834779232,0.553574200546681,110.677001953125,133.14100646972656,138.36399841308594,133.43099975585938,2.272887723662369,0.8424958474057737,0.20212415145644053,0.611231994169088,0.21770487646530323,,2.350956326669553
1.3,8.21824537065568,3.144824390224745,2.6798460264201807,27.611060188516078,2.9763372605438425,0.5924556245355568,110.79100036621094,133.1479949951172,138.39999389648438,133.43099975585938,2.2828459362932443,0.8735623306179846,0.1991642526175051,0.6213296642442184,0.2228967446415655,,2.3558890944729676
1.35,8.256808669197872,3.258477853002979,2.7792790464370443,27.53491158739385,3.0905506201207062,0.6332084590391112,110.90499877929688,133.15499877929688,138.43800354003906,133.43099975585938,2.2935579636660752,0.905132736945272,0.21424054745661872,0.6314081265457466,0.2351895499932127,,2.3617037584453557
1.4,8.300613133009437,3.373617459951382,2.882264790863177,27.459746148161926,3.2058261102535126,0.6758177632334103,111.0199966430664,133.16299438476562,138.47799682617188,133.43099975585938,2.305725870280399,0.9371159610976061,0.24335813228647837,0.6396644830466847,0.2542443500863919,,2.370069571332749
1.4500000000000002,8.349192277368795,3.356845285437711,2.9750613665125605,27.38560640873184,3.321044670688411,0.7189013485924012,111.13500213623048,133.1699981689453,138.5189971923828,133.43099975585938,2.3192200770468876,0.9324570237326975,0.2698841353297684,-0.09317874729817216,0.27644666968366555,,2.404204956006632
1.5,8.407775527973449,3.140446813187431,3.037264350731997,27.312494175493462,3.437317225074552,0.7627525891834418,111.2509994506836,133.17799377441406,138.56199645996094,133.43099975585938,2.3354932022148467,0.8723463369965085,0.325462503359183,-1.2022137347237825,0.2964142369505608,,2.4782735246432335
1.55,8.472937755754389,3.575142740122616,3.133425626315568,27.24238639659205,3.554587926092943,0.8104560566207012,111.36799621582033,133.18600463867188,138.60899353027344,133.43099975585938,2.3535938210428857,0.9930952055896156,0.36201237656078045,2.4149773718621392,0.3103983552677359,,2.4456640957460176
1.6,8.530572657740509,3.3652032422901828,3.198669219246121,27.17029520798309,3.672798531621742,0.8570958013678971,111.48600006103516,133.1929931640625,138.65499877929688,133.43099975585938,2.3696035160390303,0.9347786784139396,0.3201938999228912,-1.1663305435135196,0.3197208547152217,,2.5209802261052414
1.65,8.580025620037022,3.8267059766285736,3.2997212103216755,27.102190607230444,3.7920711543747294,0.9085985518964814,111.6050033569336,133.2010040283203,138.70599365234375,133.43099975585938,2.3833404500102837,1.062973882396826,0.27473867942506935,2.5639040796577377,0.33059692028588283,,2.468285706341704
1.7000000000000002,8.634683461726105,3.595405951480915,3.366965476298732,27.032115740460707,3.91133514069014,0.958073507532577,111.7239990234375,133.20899963378906,138.7550048828125,133.43099975585938,2.398523183812807,0.9987238754113652,0.3036546760504672,-1.285000139709209,0.3492742026545883,,2.548771651572489
1.75,8.701944781470566,4.087105448492404,3.472377516081894,26.966020665663272,4.032601218173861,1.013432665195485,111.84500122070312,133.2169952392578,138.80999755859375,133.43099975585938,2.417206883741824,1.135307069025668,0.37367399858033634,2.731663872286064,0.376605365488086,,2.496639259512029
