Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m)
0.0,5.0378475035123967e-05,7.056000137329102,7.056000137329102,26.008210260813797,0.0,0.0,107.0,133.0,133.0,133.4290008544922,1.399402084308999e-05,1.9600000381469727,,,,,0.0
0.05,0.0008263656839786,8.820000171661377,7.938000154495239,26.006318580305123,7.2499969974160194e-06,0.1126999855041503,107.0,133.0,133.0,133.4290008544922,0.0002295460233273889,2.450000047683716,0.004311040049685978,9.800000190734863,,,0.0
0.1,0.0011966693139323,10.584000205993652,8.820000171661377,26.00467469389617,2.231996040791273e-05,0.2498999983072281,107.0,133.0,133.0,133.4290008544922,0.0003324081427589722,2.940000057220459,0.002057242388631666,9.800000190734863,,,0.0
0.15,0.0005649846114892,10.747439861297607,9.301860094070436,26.003686736954204,2.9379967600107196e-05,0.4052902907133102,107.0,133.0,133.0,133.4290008544922,0.0001569401698581111,2.9853999614715576,-0.0035093594580172228,0.9079980850219729,,,0.0
0.2,0.0009362175952958,7.768655776977541,8.995219230651855,26.00356514492066,4.081998486071825e-05,0.5298077911138535,107.0,133.0,133.0,133.4290008544922,0.0002600604431377222,2.157959938049317,0.0020624054655922213,-16.54880046844481,,,0.0
0.25,0.0010441494105899,4.894776105880743,8.311812043190004,26.00381825593957,5.512998905032873e-05,0.6134719923138618,107.0,133.0,133.0,133.4290008544922,0.0002900415029416389,1.3596600294113175,0.0005996211960783341,-15.96599817275999,,,0.0
0.3,0.0010090278807626,0.2858883018613525,7.165251508714483,26.00396664027113,6.957992445677519e-05,0.6421069949865341,107.0,133.0,133.0,133.4290008544922,0.00028028552243405556,0.07941341718370902,-0.00019511961015166698,-25.604932244552174,,,0.0
0.35,0.000905254473956,1.2601333397479657,6.427111737593667,26.00389841974653,8.292996790260077e-05,0.6545059978961945,107.0,133.0,133.0,133.4290008544922,0.00025145957609888886,0.3500370388188794,-0.0005765189267033342,5.412472432703408,,,0.0
0.4,0.0007763816455476,1.81846296546511,5.915039651801606,26.003789777131413,9.46499640122056e-05,0.6770130023360252,107.0,133.0,133.0,133.4290008544922,0.00021566156820766665,0.5051286015180861,-0.0007159601578244435,3.1018312539841326,,,0.0
0.45,0.0006455572496922,2.0269728720120805,5.526232973822653,26.00368410365064,0.0001044499222189,0.7043372988700867,107.0,133.0,133.0,133.4290008544922,0.00017932145824783334,0.5630480200033557,-0.0007268021991966662,1.1583883697053923,-0.0007007098892225702,,0.0
0.5,0.000524546850938,1.9688721142311905,5.017520171512862,26.003605753504782,0.0001124999253079,0.7322819977998734,107.0,133.0,133.0,133.4290008544922,0.0001457074585938889,0.5469089206197751,-0.0006722799930788889,-0.3227819876716121,-0.0007358499764337827,,0.0
0.55,7.706867528430497e-05,1.7295322128948023,4.308473375636205,26.003560407138576,0.0001168500166386,0.7578397989273071,107.0,133.0,133.0,133.4290008544922,2.1407965356751382e-05,0.4804256146930006,-0.002485989864742748,-1.3296661185354897,-0.0006379418805638358,,0.0
0.6000000000000001,0.000185273266611,1.387136416372912,3.3887869966741304,26.00354181255581,0.0001188699388876,0.7791418991982937,107.0,133.0,133.0,133.4290008544922,5.146479628083333e-05,0.3853156712146978,0.0006011366184816385,-1.9021988695660546,-0.0004474833200324129,,0.0
0.65,0.0002220395835043,1.00696340226384,2.4147393507707537,26.003539350287124,0.0001218100078403,0.7953073885291815,107.0,133.0,133.0,133.4290008544922,6.167766208452777e-05,0.27971205618440004,0.0002042573160738891,-2.112072300605958,-0.00025394427853831587,,0.0
0.7000000000000001,0.0002227947226752,0.6386228197041549,1.7017360550434149,26.00354338197772,0.0001249000197276,0.8062361981719732,107.0,133.0,133.0,133.4290008544922,6.188742296533333e-05,0.1773952276955986,4.195217616111132e-06,-2.046336569776027,-0.0001323519972661669,,0.0
0.75,0.0002002751137282,0.3157479828586211,1.2438332427412029,26.00354767384812,0.0001279099378734,0.8123877979815006,107.0,133.0,133.0,133.4290008544922,5.5631976035611115e-05,0.08770777301628364,-0.00012510893859444446,-1.7937490935863014,-9.515197653542426e-05,,0.0
0.8,0.0001778924609565,0.05750502296999,1.220994914852067,26.00354954470668,0.0001305399928241,0.8145665992051363,107.0,133.0,133.0,133.4290008544922,4.941457248791666e-05,0.01597361749166389,-0.00012434807095388893,-1.4346831104923938,-0.00010740498257424545,,0.0
0.8500000000000001,0.0001467221484478,0.1299309308164235,1.1079746739589125,26.0035488144388,0.0001327500212937,0.8153951987624168,107.0,133.0,133.0,133.4290008544922,4.075615234661111e-05,0.03609192522678431,-0.0001731684028261109,0.40236615470240805,-0.00013046254079375453,,0.0
0.9,0.0001169588341497,0.2480891869571828,0.9509372961081196,26.00354649510933,0.0001346200006082,0.8182500991970301,107.0,133.0,133.0,133.4290008544922,3.248856504158333e-05,0.06891366304366188,-0.0001653517461005558,0.6564347563375522,-0.0001431802193482665,,0.0
0.95,9.591496322659614e-05,0.3060027106067041,0.7788402799675821,26.00354377834087,0.0001360699534416,0.8222384992986917,107.0,133.0,133.0,133.4290008544922,2.664304534072115e-05,0.08500075294630668,-0.00011691039401724378,0.32174179805289654,-0.00013812963156094505,,0.0
1.0,3.367692693492031e-05,0.3157817409178542,0.6135312426362485,26.003541497963013,0.0001360699534416,0.8266194993630052,107.0,133.0,133.0,133.4290008544922,9.354701926366753e-06,0.0877171502549595,-0.0003457668682870876,0.05432794617305637,-0.00011534111879788604,,0.0
1.05,4.322023835867616e-05,0.2907933096774358,0.4696573523145118,26.00354000085173,0.0001360699534416,0.8308338299393654,107.0,133.0,133.0,133.4290008544922,1.2005621766298933e-05,0.08077591935484327,5.301839679864357e-05,-0.13882461800232465,-8.21647546964205e-05,,0.0
1.1,4.630987917533068e-05,0.2439281747956329,0.3553365281567839,26.00353925343418,0.0001375599531456,0.8345057098194957,107.0,133.0,133.0,133.4290008544922,1.2863855326480744e-05,0.06775782633212024,1.7164671203636203e-05,-0.2603618604544603,-5.099163396771436e-05,,0.0
1.15,4.455934387561034e-05,0.186433266810001,0.2732835146114,26.003539028830748,0.0001375599531456,0.8374264996964484,107.0,133.0,133.0,133.4290008544922,1.237759552100287e-05,0.051787018558333606,-9.725196109557507e-06,-0.3194161554757338,-3.158662537592747e-05,,0.0
1.2000000000000002,4.047386289782918e-05,0.1272837163623809,0.2221496042772227,26.003539069946783,0.0001387399388477,0.8395254646893591,107.0,133.0,133.0,133.4290008544922,1.124273969384144e-05,0.035356587878439136,-2.2697116543228494e-05,-0.3286086135978876,-2.5228845044851477e-05,,0.0
1.25,3.261288797097682e-05,0.0729412804594487,0.1978689340373054,26.00353918151644,0.0001387399388477,0.8408359696622938,107.0,133.0,133.0,133.4290008544922,9.05913554749356e-06,0.020261466794291305,-4.367208292695774e-05,-0.30190242168295767,-2.6963613320674357e-05,,0.0
1.3,3.137667117904147e-05,0.0274467359871494,0.1948631053390213,26.003539258000615,0.0001387399388477,0.8414610796608031,107.0,133.0,133.0,133.4290008544922,8.715741994178185e-06,0.007624093329763722,-6.867871066307505e-06,-0.2527474692905514,-3.095251915462314e-05,,0.0
1.35,2.42366724323399e-05,0.0072446889797028,0.1825944811553493,26.003539268846005,0.0001400000182911,0.8415421396493912,107.0,133.0,133.0,133.4290008544922,6.732409008983305e-06,0.002012413605473,-3.9666659703897564e-05,-0.11223359448581434,-3.286415245485532e-05,,0.0
1.4,7.0034768628236016e-06,0.0308580269590826,0.1608713651555393,26.00353922823756,0.0001400000182911,0.8418509396724403,107.0,133.0,133.0,133.4290008544922,1.9454102396732227e-06,0.008571674155300722,-9.5739975386202e-05,0.1311852109965549,-3.015615691127718e-05,,0.0
1.4500000000000002,6.3526965869338855e-06,0.0443142025365168,0.1347025143485205,26.003539164865213,0.0001400000182911,0.8424021595856175,107.0,133.0,133.0,133.4290008544922,1.764637940814968e-06,0.012309500704588,-3.6154459771650723e-06,0.07475653098574517,-2.2916870960914273e-05,,0.0
1.5,7.217024453723537e-06,0.0,0.1031243402567351,26.003539164865213,0.0001400000182911,0.8424021595856175,107.0,133.0,133.0,133.4290008544922,2.0047290149232046e-06,0.0,4.801821482164746e-06,-0.2461900140917609,-1.4043643127047163e-05,,1.004011467499058e-06
