Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego X (m),Ego Y (m),Lead X (m),Lead Y (m),Ego Speed (m/s),Lead Speed (m/s),Ego Accel (m/s²),Lead Accel (m/s²),Smooth Accel (m/s²),Jerk (m/s³) (1 Hz),RSS Distance (m)
0.0,4.510844146898626e-05,10.584000205993652,10.584000205993652,31.00394883543304,0.0,0.0,107.0,133.0,138.0,133.43099975585938,1.253012263027396e-05,2.940000057220459,,,,,0.0
0.05,0.0005087209194951,10.747439861297607,10.66572003364563,31.00311999186448,4.920060746371746e-06,0.1553902924060821,107.0,133.0,138.0,133.43099975585938,0.00014131136652641667,2.9853999614715576,0.002575624877922854,0.9079980850219727,,,0.0
0.1,0.0003467568105412,7.768655776977541,9.7000319480896,31.003017873044204,8.70006624609232e-06,0.2799077928066253,107.0,133.0,138.0,133.43099975585938,9.632133626144444e-05,2.157959938049317,-0.0008998006052994444,-16.548800468444814,,,0.0
0.15,0.0005952981287913,4.894776105880743,8.498717987537386,31.00323012011616,1.597998198121786e-05,0.3635719940066337,107.0,133.0,138.0,133.43099975585938,0.00016536059133091666,1.3596600294113175,0.0013807851013894446,-15.96599817275999,,,0.0
0.2,0.0006696891918007,0.2858883018613525,6.856152050402178,31.003354582735568,2.5180052034556866e-05,0.392206996679306,107.0,133.0,138.0,133.43099975585938,0.00018602477550019444,0.07941341718370902,0.0004132836833855553,-25.60493224455216,,,0.0
0.25,0.0006487160828113,1.2601333397479657,5.923482265293143,31.003297387058005,3.4520053304731846e-05,0.4046059995889663,107.0,133.0,138.0,133.43099975585938,0.00018019891189202775,0.3500370388188794,-0.00011651727216333379,5.412472432703408,,,0.0
0.3,0.0005824938860155,1.81846296546511,5.337050936746281,31.00320628331148,4.31800726801157e-05,0.4271130040287971,107.0,133.0,138.0,133.43099975585938,0.00016180385722652777,0.5051286015180861,-0.0003679010933099997,3.101831253984136,,,0.0
0.35,0.0005016847462166,2.0269728720120805,4.923291178654506,31.003117664080087,5.077000241726637e-05,0.4544373005628586,107.0,133.0,138.0,133.43099975585938,0.00013935687394905555,0.5630480200033557,-0.0004489396655494444,1.1583883697053923,,,0.0
0.4,0.0004173037242467,1.9688721142311905,4.595022393718582,31.003051957425093,5.714001599699259e-05,0.4823819994926452,107.0,133.0,138.0,133.43099975585938,0.00011591770117963888,0.5469089206197751,-0.00046878345538833296,-0.32278198767161176,,,0.0
0.45,0.0003362880825278,1.7295322128948023,4.308473375636204,31.003013926475344,6.236997433006763e-05,0.507939800620079,107.0,133.0,138.0,133.43099975585938,9.341335625772221e-05,0.4804256146930006,-0.00045008689843833354,-1.329666118535491,-0.00047456694529199165,,0.0
0.5,4.847281258751087e-05,1.387136416372912,3.38878699667413,31.002998333979164,6.523006595671177e-05,0.5292419008910656,107.0,133.0,138.0,133.43099975585938,1.3464670163197463e-05,0.3853156712146978,-0.0015989737218904951,-1.9021988695660568,-0.00041260694358524074,,0.0
